class_id,class_name,Instances,YOLOv11_baseline_Predictions,YOLOv11_baseline_Precision,YOLOv11_baseline_Recall,YOLOv11_baseline_AP50,YOLOv11_baseline_AP50-95,ECAFA_YOLO_Predictions,ECAFA_YOLO_Precision,ECAFA_YOLO_Recall,ECAFA_YOLO_AP50,ECAFA_YOLO_AP50-95,ECAFA_YOLO_KD_Predictions,ECAFA_YOLO_KD_Precision,ECAFA_YOLO_KD_Recall,ECAFA_YOLO_KD_AP50,ECAFA_YOLO_KD_AP50-95,AP50-95_improvement_ECAFA_vs_baseline,AP50-95_improvement_KD_vs_baseline,AP50-95_improvement_KD_vs_ECAFA,AP50_improvement_KD_vs_baseline,AP50_improvement_KD_vs_ECAFA
88,w22,4,143,0.013986013986013986,0.5,0.09610266545049152,0.07688213236039322,119,0.03361344537815126,1.0,0.5535029069767442,0.468312292358804,83,0.04819277108433735,1.0,0.4715485141424992,0.4073287133496392,0.3914301599984108,0.330446580989246,-0.06098357900916479,0.3754458486920077,-0.081954392834245
89,w47,2,117,0.017094017094017096,1.0,0.27975806451612917,0.08755686517783295,80,0.025,1.0,0.8283333333333331,0.5138041666666666,31,0.06451612903225806,1.0,0.4475,0.31964516129032255,0.42624730148883366,0.2320882961124896,-0.19415900537634406,0.16774193548387084,-0.38083333333333313
90,pl120,44,189,0.2275132275132275,0.9772727272727273,0.8022569459679162,0.7066922641370077,169,0.24260355029585798,0.9318181818181818,0.8588458282443423,0.7636105750977659,176,0.23295454545454544,0.9318181818181818,0.9006177705628046,0.824923252856642,0.05691831096075817,0.11823098871963433,0.061312677758876166,0.09836082459488837,0.04177194231846226
91,ph2.8,1,26,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,w32,15,393,0.030534351145038167,0.8,0.4856820389232808,0.30846010573829713,230,0.05217391304347826,0.8,0.5436659995493254,0.36547311843628955,172,0.0755813953488372,0.8666666666666667,0.6213313600048422,0.37476594727887447,0.057013012697992416,0.06630584154057734,0.009292828842584921,0.1356493210815614,0.07766536045551686
93,pm15,1,107,0.009345794392523364,1.0,0.03431034482758621,0.030879310344827587,107,0.009345794392523364,1.0,0.0621875,0.05596875,86,0.011627906976744186,1.0,0.08291666666666667,0.074625,0.02508943965517241,0.04374568965517241,0.01865625,0.04860632183908046,0.020729166666666667
94,ph5,16,386,0.03626943005181347,0.875,0.4491153621928196,0.35626449221154777,231,0.06926406926406926,1.0,0.7924794852535648,0.6146055304481564,169,0.09467455621301775,1.0,0.8592777783530239,0.6764410594980751,0.2583410382366086,0.3201765672865273,0.061835529049918736,0.41016241616020427,0.06679829309945906
95,pw3.2,1,58,0.017241379310344827,1.0,0.0995,0.08955,39,0.02564102564102564,1.0,0.995,0.796,37,0.02702702702702703,1.0,0.995,0.8955,0.70645,0.8059499999999999,0.09949999999999992,0.8955,0.0
96,pl10,4,191,0.015706806282722512,0.75,0.3406491907528269,0.3293540844868393,252,0.007936507936507936,0.5,0.025047065337763012,0.022542358803986712,125,0.024,0.75,0.0769357894736842,0.06693421052631578,-0.3068117256828526,-0.2624198739605235,0.04439185172232907,-0.2637134012791427,0.05188872413592118
97,il60,69,213,0.323943661971831,1.0,0.9440623948032157,0.7944626372320952,174,0.39080459770114945,0.9855072463768116,0.9687481373467003,0.8271510210770405,138,0.4927536231884058,0.9855072463768116,0.9706125258863199,0.8403166185499996,0.03268838384494532,0.04585398131790441,0.01316559747295909,0.02655013108310411,0.0018643885396195659
98,w57,54,560,0.09464285714285714,0.9814814814814815,0.6576776863626156,0.43095248233145866,383,0.13838120104438642,0.9814814814814815,0.8681904662929671,0.593632296970337,333,0.16216216216216217,1.0,0.9209410805250822,0.6209675489952634,0.16267981463887837,0.19001506666380474,0.02733525202492637,0.2632633941624666,0.05275061423211502
99,pl100,90,330,0.26666666666666666,0.9777777777777777,0.8043078519350002,0.6730331831523662,309,0.28802588996763756,0.9888888888888889,0.8762357730521693,0.7428176494267473,279,0.30824372759856633,0.9555555555555556,0.915955621856114,0.780981438299025,0.06978446627438117,0.10794825514665884,0.03816378887227767,0.1116477699211138,0.039719848803944746
100,p16,3,230,0.008695652173913044,0.6666666666666666,0.12038289218028347,0.08529267956681,169,0.011834319526627219,0.6666666666666666,0.375815245388096,0.26523750261051166,103,0.019417475728155338,0.6666666666666666,0.4042679611650485,0.3234143689320388,0.17994482304370166,0.2381216893652288,0.05817686632152713,0.283885068984765,0.028452715776952464
101,pl110,5,107,0.04672897196261682,1.0,0.895,0.8363598130841122,128,0.0390625,1.0,0.9283333333333333,0.8558046875,86,0.05813953488372093,1.0,0.995,0.8964476744186047,0.019444874415887825,0.06008786133449251,0.040642986918604684,0.09999999999999998,0.06666666666666665
102,w59,26,211,0.11374407582938388,0.9230769230769231,0.7428988815132226,0.5263400955292327,148,0.16891891891891891,0.9615384615384616,0.8316948501795701,0.5929904933602664,152,0.15789473684210525,0.9230769230769231,0.8812208260968057,0.6514433883410401,0.06665039783103377,0.12510329281180743,0.05845289498077366,0.13832194458358316,0.04952597591723562
103,w20,1,53,0.018867924528301886,1.0,0.0995,0.0796,42,0.023809523809523808,1.0,0.08291666666666667,0.06633333333333333,27,0.037037037037037035,1.0,0.4975,0.398,-0.013266666666666677,0.3184,0.33166666666666667,0.398,0.4145833333333333
104,ph2,1,86,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,p9,8,175,0.02857142857142857,0.625,0.39027682539682534,0.3517288863492063,197,0.03553299492385787,0.875,0.6667277483937384,0.6347808314223848,130,0.038461538461538464,0.625,0.42154358974358974,0.3878405948717949,0.28305194507317855,0.036111708522588604,-0.24694023655058994,0.0312667643467644,-0.24518415865014864
106,il100,18,95,0.18947368421052632,1.0,0.9389173669467789,0.8030662391942422,95,0.18947368421052632,1.0,0.9492724458204336,0.8370606796402773,74,0.24324324324324326,1.0,0.9537109484942301,0.8608929300714905,0.03399444044603506,0.05782669087724823,0.023832250431213176,0.014793581547451251,0.004438502673796529
107,p19,17,410,0.036585365853658534,0.8823529411764706,0.4367217226931177,0.37162849492309175,324,0.046296296296296294,0.8823529411764706,0.5297478795283292,0.4461832147464488,259,0.05791505791505792,0.8823529411764706,0.7321402876138171,0.553099417753985,0.07455471982335704,0.18147092283089322,0.10691620300753618,0.2954185649206994,0.20239240808548786
108,ph3.5,1,47,0.02127659574468085,1.0,0.995,0.9949999999999999,67,0.014925373134328358,1.0,0.4975,0.44775,52,0.019230769230769232,1.0,0.995,0.8955,-0.5472499999999999,-0.09949999999999992,0.44775,0.0,0.4975
109,pa10,1,118,0.00847457627118644,1.0,0.016311475409836067,0.01468032786885246,95,0.010526315789473684,1.0,0.995,0.796,81,0.012345679012345678,1.0,0.16583333333333333,0.14925,0.7813196721311476,0.13456967213114754,-0.64675,0.14952185792349726,-0.8291666666666666
110,pcl,12,326,0.027607361963190184,0.75,0.3003517368858366,0.25033805121143715,280,0.039285714285714285,0.9166666666666666,0.4165989014160444,0.3588952466327324,189,0.0582010582010582,0.9166666666666666,0.7372642857142857,0.6500826845238095,0.10855719542129527,0.3997446333123723,0.29118743789107704,0.4369125488284491,0.3206653842982413
111,pl35,1,94,0.010638297872340425,1.0,0.995,0.796,119,0.008403361344537815,1.0,0.4975,0.398,32,0.03125,1.0,0.995,0.796,-0.398,0.0,0.398,0.0,0.4975
112,p15,1,86,0.0,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,phcs,1,58,0.017241379310344827,1.0,0.995,0.8955,107,0.009345794392523364,1.0,0.013819444444444443,0.012437499999999999,71,0.0,0.0,0.0,0.0,-0.8830625,-0.8955,-0.012437499999999999,-0.995,-0.013819444444444443
114,w3,2,108,0.009259259259259259,0.5,0.10136111111111115,0.07095277777777781,77,0.025974025974025976,1.0,0.4975,0.32358116883116883,56,0.03571428571428571,1.0,0.8283333333333331,0.546955357142857,0.252628391053391,0.4760025793650792,0.2233741883116882,0.726972222222222,0.33083333333333315
115,pl25,1,45,0.0,0.0,0.0,0.0,124,0.008064516129032258,1.0,0.024875,0.0199,98,0.01020408163265306,1.0,0.03431034482758621,0.027448275862068966,0.0199,0.027448275862068966,0.007548275862068965,0.03431034482758621,0.009435344827586206
116,il110,4,42,0.09523809523809523,1.0,0.5307142857142858,0.5030476190476192,37,0.10810810810810811,1.0,0.995,0.9087770270270271,34,0.11764705882352941,1.0,0.945,0.8761176470588234,0.40572940797940793,0.37307002801120426,-0.03265937996820367,0.41428571428571415,-0.050000000000000044
117,p1,6,228,0.017543859649122806,0.6666666666666666,0.5102603238866399,0.4346442004048584,278,0.02158273381294964,1.0,0.8807142857142859,0.6853783864337103,124,0.04838709677419355,1.0,0.7323076923076922,0.5725267741935484,0.2507341860288519,0.13788257378868995,-0.11285161224016194,0.22204736842105233,-0.14840659340659368
118,w46,1,48,0.020833333333333332,1.0,0.4975,0.199,62,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,-0.199,-0.199,0.0,-0.4975,0.0
119,pn-2,1,43,0.023255813953488372,1.0,0.995,0.6965,70,0.014285714285714285,1.0,0.995,0.796,40,0.025,1.0,0.995,0.6965,0.09950000000000003,0.0,-0.09950000000000003,0.0,0.0
120,w63,6,165,0.024242424242424242,0.6666666666666666,0.05879823035850496,0.019505141307814992,183,0.01639344262295082,0.5,0.2563803278688525,0.13410121311475415,156,0.03205128205128205,0.8333333333333334,0.2937692307692308,0.18401365384615384,0.11459607180693915,0.16450851253833884,0.04991244073139969,0.23497100041072583,0.037388902900378274
121,pm20,21,380,0.05263157894736842,0.9523809523809523,0.4849444020573453,0.4045615028066031,342,0.05555555555555555,0.9047619047619048,0.5668924682384928,0.4646783432114887,238,0.08823529411764706,1.0,0.6142675355277815,0.5234036094096755,0.06011684040488563,0.11884210660307237,0.05872526619818674,0.12932313347043617,0.04737506728928864
122,i5,210,1055,0.18672985781990523,0.9380952380952381,0.8731948863643499,0.6014402337863168,946,0.2156448202959831,0.9714285714285714,0.9453324274793642,0.6666600376553525,784,0.2627551020408163,0.9809523809523809,0.9555670256503024,0.6783694931943977,0.0652198038690357,0.07692925940808082,0.011709455539045122,0.08237213928595244,0.010234598170938192
123,il90,11,82,0.13414634146341464,1.0,0.6177804695304697,0.5505903431933922,76,0.14473684210526316,1.0,0.7501515151515152,0.70234009569378,68,0.16176470588235295,1.0,0.7985827759197326,0.7380520228375633,0.1517497525003878,0.18746167964417115,0.03571192714378335,0.18080230638926287,0.048431260768217355
124,w21,2,73,0.0273972602739726,1.0,0.41416666666666657,0.28238127853881273,85,0.023529411764705882,1.0,0.5449999999999999,0.47169999999999995,34,0.029411764705882353,0.5,0.5025000000000001,0.5025000000000002,0.18931872146118722,0.22011872146118744,0.030800000000000216,0.08833333333333349,-0.04249999999999987
125,p27,18,408,0.041666666666666664,0.9444444444444444,0.7157367235366786,0.5476507643589243,241,0.07053941908713693,0.9444444444444444,0.9253734638368838,0.7540483415668556,188,0.09042553191489362,0.9444444444444444,0.947441489361702,0.7342906699120653,0.20639757720793128,0.18663990555314092,-0.019757671654790365,0.23170476582502342,0.022068025524818236
126,pl50,135,1386,0.08441558441558442,0.8666666666666667,0.4415738657624364,0.32440838224722135,1091,0.12007332722273144,0.9703703703703703,0.6612616245340499,0.49706248261650404,838,0.15274463007159905,0.9481481481481482,0.7441949449670989,0.5420502212239554,0.1726541003692827,0.21764183897673406,0.044987738607451366,0.3026210792046625,0.08293332043304902
127,ph2.2,1,65,0.015384615384615385,1.0,0.995,0.8955,106,0.009433962264150943,1.0,0.995,0.8955,79,0.012658227848101266,1.0,0.995,0.8955,0.0,0.0,0.0,0.0,0.0
128,pm2,1,19,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,72,0.013888888888888888,1.0,0.995,0.199,0.0,0.199,0.199,0.995,0.995
129,pw4,1,56,0.017857142857142856,1.0,0.995,0.597,40,0.025,1.0,0.124375,0.06218749999999999,37,0.02702702702702703,1.0,0.995,0.597,-0.5348125,0.0,0.5348125,0.0,0.870625
